index,family,point,pbe_indirect_gap,pbe_direct_gap_gamma,pbe_vbm,pbe_cbm,pbe_vbm_kpoint,pbe_cbm_kpoint,pbe_valence_splitting_low,pbe_valence_splitting_high,pbe_valence_splitting_total,pbe_partially_occupied,pbe_complete_to,pbe_occupied_bandwidth,pbe_delta_z,pbe_delta_x,pbe_delta_y,hse_indirect_gap,hse_direct_gap_gamma,hse_vbm,hse_cbm,hse_vbm_kpoint,hse_cbm_kpoint,hse_valence_splitting_low,hse_valence_splitting_high,hse_valence_splitting_total,hse_partially_occupied,hse_complete_to,hse_occupied_bandwidth,hse_delta_z,hse_delta_x,hse_delta_y,strain_norm,max_abs_voigt,volume,wide_bands,e1,e2,e3,e4,e5,e6
584,5-skew-three-planes,skew-xy-plus-0.030-xz-minus-0.090-yz-plus-0.060,2.9817099999999996,4.1062829999999995,9.871174,12.852884,0,126,0.04511999999999894,0.23867100000000008,0.283790999999999,0,12.252673999999999,21.647753,3.918595,3.453004,2.9817099999999996,4.247871,5.568154,9.142444,13.390315,0,126,0.057751999999998915,0.166188,0.22393999999999892,0,14.002204,23.829805999999998,5.218731,4.736751,4.247871,0.078587986672342,0.0900000079577229,11.346172820578163,False,4.4209571892217525e-08,0.00045004424936068155,0.005850044726823822,0.05730000506641695,-0.0900000079577229,0.030000002652574256
585,5-skew-three-planes,skew-xy-plus-0.030-xz-minus-0.090-yz-plus-0.090,2.978795,3.803227999999999,9.843042,12.821837,0,126,0.06441599999999958,0.2029350000000001,0.26735099999999967,0,12.261669000000001,21.629479,3.928388,3.010147999999999,2.978795,4.257932,5.253005,9.101363,13.359295,0,126,0.02104399999999984,0.14023800000000008,0.16128199999999993,0,14.003086,23.79916,5.241913,4.290504,4.257932,0.09152300113779088,0.09000000795772291,11.346172820578163,False,4.4209571892217525e-08,0.00045004424936068155,0.00810004492576688,0.08730000771899127,-0.09000000795772291,0.030000002652574256
586,5-skew-three-planes,skew-xy-plus-0.030-xz-plus-0.030-yz-minus-0.030,3.973431999999999,5.103104999999999,9.803523,13.776955,0,21,0.005967000000000056,0.1212440000000008,0.12721100000000085,0,12.316635,21.557082,3.983931,3.973431999999999,3.9736460000000005,5.2488220000000005,6.614799000000001,9.096407,14.345229,0,21,0.006846999999998715,0.08417799999999964,0.09102499999999836,0,14.148911000000002,23.759329,5.259715,5.2488220000000005,5.24906,0.036392552171831204,0.030000002652574388,11.346172820578163,False,4.4209571892217525e-08,0.0004500442493604595,0.0009000442891491378,-0.029100002572997122,0.030000002652574388,0.030000002652574367
587,5-skew-three-planes,skew-xy-plus-0.030-xz-plus-0.030-yz-minus-0.090,2.9905139999999992,4.23335,9.893109,12.883623,0,21,0.021409999999999485,0.27394800000000075,0.29535800000000023,0,12.247914,21.66487,3.9227849999999993,2.9905139999999992,3.8305279999999993,4.249172,5.6978159999999995,9.172452,13.421624,0,21,0.06516599999999961,0.19714899999999957,0.2623149999999992,0,14.037482,23.854778,5.215268,4.249172,5.119693,0.0699275253558621,0.08910000787814576,11.346172820578163,False,4.4209571892217525e-08,0.0004500442493604595,0.004500044607458009,-0.08910000787814576,0.030000002652574385,0.030000002652574367
588,5-skew-three-planes,skew-xy-plus-0.030-xz-plus-0.030-yz-plus-0.030,4.019183999999999,4.555783,9.768781,13.787965,0,21,0.13254399999999933,0.0065520000000010015,0.13909600000000033,0,12.166466,21.524719,4.050556,4.019183999999999,4.040239999999999,5.2845569999999995,6.013890999999999,9.072395,14.356952,0,21,0.08955399999999969,0.007341000000000264,0.09689499999999995,0,13.935979,23.737949999999998,5.3170280000000005,5.2845569999999995,5.306336999999999,0.03712705028855269,0.03090000273215146,11.346172820578163,False,4.4209571892217525e-08,0.0004500442493604595,0.0009000442891491378,0.03090000273215146,0.030000002652574388,0.030000002652574367
589,5-skew-three-planes,skew-xy-plus-0.030-xz-plus-0.030-yz-plus-0.060,3.5488809999999997,4.122539,9.822349,13.37123,0,21,0.1244379999999996,0.10166000000000075,0.22609800000000035,0,12.124457999999999,21.587223,4.035627,3.5488809999999997,3.994306999999999,4.812666,5.563869,9.11366,13.926326,0,21,0.07528899999999972,0.08762699999999946,0.16291599999999917,0,13.891109,23.788805,5.316851,4.812666,5.274017000000001,0.052532568248210676,0.06090000538472587,11.346172820578163,False,4.4209571892217525e-08,0.00045004424936068155,0.0022500444085149507,0.06090000538472587,0.030000002652574385,0.030000002652574256
590,5-skew-three-planes,skew-xy-plus-0.030-xz-plus-0.030-yz-plus-0.090,3.0046609999999987,3.656438999999999,9.894714,12.899375,0,21,0.10378899999999902,0.23747400000000063,0.34126299999999965,0,12.128018999999998,21.67362,4.016916999999999,3.0046609999999987,3.9238020000000002,4.262823000000001,5.0772010000000005,9.175657,13.43848,0,21,0.08621199999999973,0.1931750000000001,0.27938699999999983,0,13.889404,23.865921,5.312286,4.262823000000001,5.215725000000001,0.07107642950403835,0.09090000803730018,11.346172820578163,False,4.4209571892217525e-08,0.00045004424936068155,0.004500044607458009,0.09090000803730018,0.03000000265257438,0.030000002652574256
591,5-skew-three-planes,skew-xy-plus-0.030-xz-plus-0.060-yz-minus-0.030,3.515289000000001,4.666894000000001,9.838581,13.35387,0,126,0.010025000000000617,0.18169699999999978,0.1917220000000004,0,12.291822000000002,21.598893,3.9569659999999995,3.9250819999999997,3.515289000000001,4.7822949999999995,6.153554,9.125384,13.907679,0,126,0.01254800000000067,0.1354810000000004,0.14802900000000108,0,14.069337999999998,23.795462,5.240033,5.206968,4.7822949999999995,0.051506171551273724,0.060000005305148686,11.346172820578163,False,4.4209571892217525e-08,0.0004500442493604595,0.0022500444085149507,-0.028200002493419897,0.060000005305148686,0.030000002652574312
592,5-skew-three-planes,skew-xy-plus-0.030-xz-plus-0.060-yz-plus-0.030,3.5716019999999986,4.10924,9.823802,13.395404,0,126,0.12572200000000144,0.10323499999999974,0.2289570000000012,0,12.122011,21.588797,4.035556,3.962064999999999,3.5716019999999986,4.835631000000001,5.549067000000001,9.115746,13.951377,0,126,0.07680600000000126,0.09002499999999891,0.16683100000000017,0,13.884843000000002,23.791024,5.316196,5.240079,4.835631000000001,0.052544131232400926,0.060000005305148686,11.346172820578163,False,4.4209571892217525e-08,0.0004500442493604595,0.0022500444085149507,0.031800002811728685,0.060000005305148686,0.030000002652574312
593,5-skew-three-planes,skew-xy-plus-0.030-xz-plus-0.060-yz-plus-0.060,3.5622760000000007,3.733531000000001,9.809617,13.371893,0,21,0.17205799999999982,0.06991099999999939,0.2419689999999992,0,12.112636000000002,21.584798,4.101804000000001,3.5622760000000007,3.5997590000000006,4.835270000000001,5.151491,9.093013,13.928283,0,21,0.10114100000000015,0.055443999999999605,0.15658499999999975,0,13.853576,23.779359999999997,5.394231000000001,4.835270000000001,4.874147000000001,0.06459708659073699,0.061800005464303094,11.346172820578163,False,4.4209571892217525e-08,0.00045004424936068155,0.0036000445278807636,0.061800005464303094,0.06000000530514868,0.0300000026525742
594,5-skew-three-planes,skew-xy-plus-0.030-xz-plus-0.060-yz-plus-0.090,3.0415810000000008,3.279686,9.860099,12.90168,0,21,0.146548000000001,0.1762169999999994,0.3227650000000004,0,12.091569999999999,21.650805,4.116872000000001,3.0415810000000008,3.558922000000001,4.307729999999999,4.674382,9.134308,13.442038,0,21,0.08357799999999926,0.14466100000000104,0.2282390000000003,0,13.825425,23.837331,5.422775999999999,4.307729999999999,4.844460999999999,0.0806104627585633,0.09180000811687741,11.346172820578163,False,4.4209571892217525e-08,0.00045004424936068155,0.005850044726823822,0.09180000811687741,0.06000000530514868,0.0300000026525742
595,5-skew-three-planes,skew-xy-plus-0.030-xz-plus-0.090-yz-minus-0.030,2.9776050000000005,4.204047000000001,9.902664,12.880269,0,126,0.03185699999999869,0.2830460000000006,0.31490299999999927,0,12.213182999999999,21.674704,3.917504000000001,3.842867,2.9776050000000005,4.235004,5.666048,9.183126,13.41813,0,126,0.07691599999999887,0.20725200000000044,0.2841679999999993,0,14.014502000000002,23.865758,5.209043000000001,5.131667,4.235004,0.06995068836664647,0.09000000795772298,11.346172820578163,False,4.4209571892217525e-08,0.0004500442493604595,0.004500044607458009,-0.027300002413842665,0.09000000795772298,0.030000002652574367
596,5-skew-three-planes,skew-xy-plus-0.030-xz-plus-0.090-yz-minus-0.060,2.9817210000000003,4.106291000000001,9.871164,12.852885,0,126,0.045125000000000526,0.23865400000000037,0.2837790000000009,0,12.252686999999998,21.647744,3.918607999999999,3.453016,2.9817210000000003,4.247881,5.568161,9.142435,13.390316,0,126,0.05775500000000022,0.16617300000000057,0.2239280000000008,0,14.002215999999999,23.829798,5.218741999999999,4.736761999999999,4.247881,0.07858798667234207,0.09000000795772298,11.346172820578163,False,4.4209571892217525e-08,0.0004500442493604595,0.005850044726823822,-0.05730000506641696,0.09000000795772298,0.030000002652574367
597,5-skew-three-planes,skew-xy-plus-0.030-xz-plus-0.090-yz-minus-0.090,2.9787809999999997,3.8032310000000003,9.84305,12.821831,0,126,0.06442999999999977,0.2029399999999999,0.26736999999999966,0,12.261656,21.629486,3.928382000000001,3.010141000000001,2.9787809999999997,4.257916,5.253007,9.101373,13.359289,0,126,0.02105000000000068,0.14024999999999999,0.16130000000000067,0,14.00307,23.79917,5.241904,4.290493999999999,4.257916,0.09152300113779095,0.09000000795772298,11.346172820578163,False,4.4209571892217525e-08,0.0004500442493604595,0.008100044925766992,-0.0873000077189913,0.09000000795772298,0.030000002652574367
598,5-skew-three-planes,skew-xy-plus-0.030-xz-plus-0.090-yz-plus-0.030,3.0288959999999996,3.6317590000000006,9.895223,12.924119,0,126,0.10868300000000097,0.23601399999999906,0.34469700000000003,0,12.121702,21.674502,4.020003000000001,3.8833420000000007,3.0288959999999996,4.2872340000000015,5.050078000000001,9.176832,13.464066,0,126,0.09065400000000068,0.19280199999999859,0.28345599999999926,0,13.875335000000002,23.867448,5.314814,5.1731310000000015,4.2872340000000015,0.07109921822084607,0.09000000795772298,11.346172820578163,False,4.4209571892217525e-08,0.0004500442493604595,0.004500044607458009,0.03270000289130592,0.09000000795772298,0.030000002652574367
599,5-skew-three-planes,skew-xy-plus-0.030-xz-plus-0.090-yz-plus-0.060,3.083544,3.2700940000000003,9.85674,12.940284,0,126,0.15089199999999892,0.16912500000000108,0.320017,0,12.087667000000001,21.647669,4.122176,3.511813,3.083544,4.350955000000001,4.663545000000001,9.13115,13.482105,0,126,0.08555799999999891,0.13902700000000046,0.22458499999999937,0,13.819571999999999,23.834412999999998,5.427966,4.795297,4.350955000000001,0.08062302218664232,0.09000000795772298,11.346172820578163,False,4.4209571892217525e-08,0.00045004424936068155,0.005850044726823822,0.06270000554388033,0.09000000795772298,0.030000002652574256
600,5-skew-three-planes,skew-xy-plus-0.030-xz-plus-0.090-yz-plus-0.090,2.879568000000001,2.879568000000001,9.83376,12.713328,0,0,0.16173099999999963,0.1479859999999995,0.30971699999999913,0,12.092325,21.641803,4.218873,3.0667550000000006,3.1191639999999996,4.247847,4.247847,9.098675,13.346522,0,0,0.0560400000000012,0.12422699999999942,0.18026700000000062,0,13.810562000000001,23.820398,5.538983999999999,4.343780000000001,4.398152,0.09414063853199366,0.09270000819645464,11.346172820578163,False,4.4209571892217525e-08,0.00045004424936068155,0.008100044925766992,0.09270000819645464,0.09000000795772296,0.030000002652574256
601,5-skew-three-planes,skew-xy-plus-0.060-xz-minus-0.030-yz-minus-0.030,3.577281000000001,4.104686000000001,9.827542,13.404823,0,144,0.12342800000000054,0.10998799999999953,0.23341600000000007,0,12.119765,21.592554,3.577281000000001,3.958335,4.021519000000001,4.8417460000000005,5.544571000000001,9.11938,13.961126,0,144,0.07742799999999939,0.09516299999999944,0.17259099999999883,0,13.881034,23.794674999999998,4.8417460000000005,5.236454,5.301887000000001,0.052532568248210704,0.06000000530514867,11.346172820578163,False,4.4209571892217525e-08,0.0018000443687263834,0.0009000442891491378,-0.03180000281172882,-0.030000002652574315,0.06000000530514867
602,5-skew-three-planes,skew-xy-plus-0.060-xz-minus-0.030-yz-minus-0.060,3.5450859999999995,3.714055,9.826862,13.371948,0,21,0.15969299999999897,0.10194500000000062,0.2616379999999996,0,12.093918,21.602107,3.6202129999999997,3.5450859999999995,4.043229,4.8155090000000005,5.129314000000001,9.11282,13.928329,0,21,0.0912759999999988,0.0900780000000001,0.1813539999999989,0,13.834392000000001,23.799232,4.893365000000001,4.8155090000000005,5.33155,0.0645594578288243,0.061800005464303115,11.346172820578163,False,4.4209571892217525e-08,0.0018000443687263834,0.0022500444085149507,-0.061800005464303115,-0.03000000265257432,0.06000000530514867
603,5-skew-three-planes,skew-xy-plus-0.060-xz-minus-0.030-yz-minus-0.090,3.0241000000000007,3.2581559999999996,9.877708,12.901808,0,21,0.13764100000000035,0.2070489999999996,0.34468999999999994,0,12.072355,21.668552,3.6261530000000004,3.0241000000000007,4.005929999999999,4.285214,4.647584999999999,9.15694,13.442154,0,21,0.0679590000000001,0.1864100000000004,0.2543690000000005,0,13.805808999999998,23.860104,4.909689,4.285214,5.303279,0.08054260800480699,0.09180000811687745,11.346172820578163,False,4.4209571892217525e-08,0.0018000443687263834,0.004500044607458009,-0.09180000811687745,-0.03000000265257432,0.06000000530514867
604,5-skew-three-planes,skew-xy-plus-0.060-xz-minus-0.030-yz-plus-0.030,3.5219889999999996,4.660836999999999,9.841293,13.363282,0,144,0.001787000000000205,0.18987899999999946,0.19166599999999967,0,12.289369,21.601622,3.5219889999999996,3.9223800000000004,3.9440209999999993,4.789129000000001,6.1471540000000005,9.128286,13.917415,0,144,0.022085999999999828,0.13506199999999957,0.1571479999999994,0,14.066673000000002,23.798381,4.789129000000001,5.204075000000001,5.226529000000001,0.051494375495333235,0.06000000530514867,11.346172820578163,False,4.4209571892217525e-08,0.0018000443687263834,0.0009000442891491378,0.02820000249341977,-0.030000002652574315,0.06000000530514867
605,5-skew-three-planes,skew-xy-plus-0.060-xz-minus-0.030-yz-plus-0.090,2.993049000000001,4.086608,9.877293,12.870342,0,21,0.03774999999999906,0.2515400000000003,0.2892899999999994,0,12.230372000000001,21.653844,3.501365,2.993049000000001,3.8181080000000005,4.255485999999999,5.543367999999999,9.152952,13.408438,0,21,0.02635000000000076,0.19769100000000073,0.2240410000000015,0,13.978323999999999,23.840274,4.782516999999999,4.255485999999999,5.110484999999999,0.07850548800510945,0.08820000779856849,11.346172820578163,False,4.4209571892217525e-08,0.0018000443687266054,0.004500044607458009,0.08820000779856849,-0.030000002652574322,0.06000000530514856
606,5-skew-three-planes,skew-xy-plus-0.060-xz-minus-0.060-yz-minus-0.030,3.6032209999999996,3.675961000000001,9.838272,13.441493,0,126,0.15594200000000136,0.12103499999999912,0.2769770000000005,0,12.079193,21.613977,3.6126129999999996,3.9504470000000005,3.6032209999999996,4.873012000000001,5.085974,9.127426,14.000438,0,126,0.08518500000000095,0.11510299999999951,0.20028800000000047,0,13.819317000000002,23.814346999999998,4.8827370000000005,5.232697,4.873012000000001,0.064597086590737,0.06000000530514867,11.346172820578163,False,4.4209571892217525e-08,0.0018000443687263834,0.0022500444085149507,-0.03360000297088328,-0.0600000053051486,0.06000000530514867
607,5-skew-three-planes,skew-xy-plus-0.060-xz-minus-0.060-yz-minus-0.060,3.313886,3.313886,9.789568,13.103454,0,0,0.22468600000000016,0.02592099999999853,0.2506069999999987,0,12.142696,21.57813,3.7236600000000006,3.5901440000000004,3.6860420000000005,4.694469,4.694469,9.075091,13.76956,0,0,0.12611300000000014,0.028527999999999665,0.1546409999999998,0,13.878574999999998,23.775921,5.000916999999999,4.8628599999999995,4.961971,0.07509115443648369,0.06360000562345756,11.346172820578163,False,4.4209571892217525e-08,0.0018000443687263834,0.0036000445278807636,-0.06360000562345756,-0.0600000053051486,0.06000000530514867
608,5-skew-three-planes,skew-xy-plus-0.060-xz-minus-0.060-yz-minus-0.090,2.851557999999999,2.851557999999999,9.833443,12.685001,0,0,0.18763999999999825,0.12926300000000168,0.31690299999999993,0,12.13657,21.640277,3.7553579999999993,3.078443,3.670686,4.209341,4.209341,9.106613,13.315954,0,0,0.08018300000000167,0.11805699999999852,0.1982400000000002,0,13.871963000000001,23.827126,5.049935000000001,4.347283000000001,4.962178,0.08954297624209094,0.0936000082760319,11.346172820578163,False,4.4209571892217525e-08,0.0018000443687263834,0.005850044726823822,-0.0936000082760319,-0.0600000053051486,0.06000000530514867
609,5-skew-three-planes,skew-xy-plus-0.060-xz-minus-0.060-yz-plus-0.060,3.468572,4.676943,9.840676,13.309248,0,126,0.019424000000000774,0.19869800000000026,0.21812200000000104,0,12.425991999999999,21.610194,3.5060199999999995,3.480205999999999,3.468572,4.752242000000001,6.180726,9.110617,13.862859,0,126,0.02237199999999895,0.12887800000000027,0.15124999999999922,0,14.206168,23.790340999999998,4.790975000000001,4.764380000000001,4.752242000000001,0.07215733779879697,0.06000000530514861,11.346172820578163,False,4.4209571892217525e-08,0.0018000443687266054,0.0036000445278807636,0.05640000498683972,-0.06000000530514861,0.06000000530514856
610,5-skew-three-planes,skew-xy-plus-0.060-xz-minus-0.060-yz-plus-0.090,3.0054290000000012,4.377038000000001,9.843402,12.848831,0,21,0.020511000000000834,0.2176999999999989,0.23821099999999973,0,12.442198,21.621473,3.4961850000000005,3.0054290000000012,3.412021000000001,4.281126,5.8651230000000005,9.105291,13.386417,0,21,0.007464999999999833,0.14520999999999873,0.15267499999999856,0,14.213818999999999,23.794015,4.790002000000001,4.281126,4.702966,0.0858483807634159,0.08640000763941404,11.346172820578163,False,4.4209571892217525e-08,0.0018000443687266054,0.005850044726823822,0.08640000763941404,-0.06000000530514861,0.06000000530514856
611,5-skew-three-planes,skew-xy-plus-0.060-xz-minus-0.090-yz-minus-0.030,3.0815789999999996,3.1901600000000006,9.890782,12.972361,0,126,0.14247999999999905,0.2245910000000002,0.36707099999999926,0,12.055787,21.682886,3.62317,3.8954780000000007,3.0815789999999996,4.342518999999999,4.572355999999999,9.172847,13.515366,0,126,0.07964099999999874,0.20466800000000163,0.28430900000000037,0,13.788805999999997,23.87739,4.9043399999999995,5.186627,4.342518999999999,0.08062302218664232,0.09000000795772291,11.346172820578163,False,4.4209571892217525e-08,0.0018000443687263834,0.004500044607458009,-0.03540000313003774,-0.09000000795772291,0.06000000530514867
612,5-skew-three-planes,skew-xy-plus-0.060-xz-minus-0.090-yz-minus-0.060,2.8199199999999998,2.8199199999999998,9.836732,12.656652,0,0,0.1908960000000004,0.1327979999999993,0.3236939999999997,0,12.118068,21.644353,3.758178000000001,3.546564,3.1732370000000003,4.1730529999999995,4.1730529999999995,9.112119,13.285172,0,0,0.0848860000000009,0.12418899999999944,0.20907500000000034,0,13.844567999999999,23.833529,5.050856,4.831328000000001,4.443614,0.08958819451090667,0.09000000795772291,11.346172820578163,False,4.4209571892217525e-08,0.0018000443687263834,0.005850044726823822,-0.06540000578261203,-0.09000000795772291,0.06000000530514867
613,5-skew-three-planes,skew-xy-plus-0.060-xz-minus-0.090-yz-minus-0.090,2.4407429999999994,2.4407429999999994,9.786106,12.226849,0,0,0.21389000000000102,0.06565999999999939,0.2795500000000004,0,12.107952000000001,21.614843,3.9019499999999994,3.131838,3.2571820000000002,3.7705420000000007,3.7705420000000007,9.04664,12.817182,0,0,0.07278900000000021,0.05227700000000013,0.12506600000000034,0,13.858930999999998,23.790951,5.215484999999999,4.415611999999999,4.545733,0.1023202459279278,0.09540000843518637,11.346172820578163,False,4.4209571892217525e-08,0.0018000443687263834,0.008100044925766992,-0.09540000843518637,-0.09000000795772291,0.06000000530514867
614,5-skew-three-planes,skew-xy-plus-0.060-xz-minus-0.090-yz-plus-0.030,2.9788510000000006,3.9620440000000006,9.906276,12.885127,0,126,0.05024500000000032,0.28887600000000013,0.33912100000000045,0,12.176101000000001,21.684002,3.483129999999999,3.813967999999999,2.9788510000000006,4.2363669999999995,5.406542,9.187362,13.423729,0,126,0.057949999999999946,0.23352299999999993,0.29147299999999987,0,13.918447,23.875972,4.75934,5.101780999999999,4.2363669999999995,0.07858798667234203,0.09000000795772291,11.346172820578163,False,4.4209571892217525e-08,0.0018000443687263834,0.004500044607458009,0.024600002175110852,-0.09000000795772291,0.06000000530514867
615,5-skew-three-planes,skew-xy-plus-0.060-xz-minus-0.090-yz-plus-0.060,2.964417000000001,4.267187,9.871274,12.835691,0,126,0.010310000000000485,0.26462199999999925,0.27493199999999973,0,12.331845999999999,21.650058,3.475085,3.4233080000000005,2.964417000000001,4.230014000000001,5.740345000000001,9.142603,13.372617,0,126,0.03613599999999906,0.18677600000000005,0.2229119999999991,0,14.132129,23.832093999999998,4.759817,4.706330000000001,4.230014000000001,0.08589554401208963,0.09000000795772291,11.346172820578163,False,4.4209571892217525e-08,0.0018000443687266054,0.005850044726823822,0.05460000482768526,-0.09000000795772291,0.06000000530514856
616,5-skew-three-planes,skew-xy-plus-0.060-xz-minus-0.090-yz-plus-0.090,2.9554069999999992,4.220507999999999,9.826681,12.782088,0,126,0.03165399999999963,0.20192500000000102,0.23357900000000065,0,12.460211999999999,21.612005,3.490162999999999,2.9963939999999987,2.9554069999999992,4.241954999999999,5.707905,9.076302,13.318257,0,126,0.015689000000000064,0.11407400000000045,0.12976300000000052,0,14.225495,23.772607999999998,4.796004,4.284686000000001,4.241954999999999,0.09745477184245413,0.09000000795772292,11.346172820578163,False,4.4209571892217525e-08,0.0018000443687266054,0.008100044925766992,0.08460000748025957,-0.09000000795772292,0.06000000530514856
617,5-skew-three-planes,skew-xy-plus-0.060-xz-plus-0.030-yz-minus-0.030,3.5219889999999996,4.660836999999999,9.841293,13.363282,0,144,0.001787000000000205,0.18987899999999946,0.19166599999999967,0,12.289369,21.601622,3.5219889999999996,3.9223800000000004,3.9440209999999993,4.789129000000001,6.1471540000000005,9.128286,13.917415,0,144,0.022088000000000108,0.13506099999999854,0.15714899999999865,0,14.066673000000002,23.798381,4.789129000000001,5.204075000000001,5.226529000000001,0.05149437549533329,0.06000000530514867,11.346172820578163,False,4.4209571892217525e-08,0.0018000443687263834,0.0009000442891491378,-0.028200002493419894,0.030000002652574378,0.06000000530514867
618,5-skew-three-planes,skew-xy-plus-0.060-xz-plus-0.030-yz-minus-0.090,2.9930369999999993,4.086599999999999,9.877304,12.870341,0,21,0.037744,0.25155800000000106,0.28930200000000106,0,12.230355999999999,21.653855,3.5013509999999997,2.9930369999999993,3.8180949999999996,4.255476,5.543360999999999,9.152962,13.408438,0,21,0.026345999999998426,0.1977070000000012,0.2240529999999996,0,13.978311,23.840283,4.782503999999999,4.255476,5.110472999999999,0.07850548800510951,0.08820000779856853,11.346172820578163,False,4.4209571892217525e-08,0.0018000443687263834,0.004500044607458009,-0.08820000779856853,0.030000002652574374,0.06000000530514867
619,5-skew-three-planes,skew-xy-plus-0.060-xz-plus-0.030-yz-plus-0.030,3.577281000000001,4.104686000000001,9.827542,13.404823,0,144,0.12342600000000026,0.10998899999999878,0.23341499999999904,0,12.119765,21.592554,3.577281000000001,3.958335,4.021519000000001,4.8417460000000005,5.544571000000001,9.11938,13.961126,0,144,0.0774259999999991,0.09516400000000047,0.17258999999999958,0,13.881034,23.794674999999998,4.8417460000000005,5.236454,5.301887000000001,0.05253256824821069,0.06000000530514867,11.346172820578163,False,4.4209571892217525e-08,0.0018000443687263834,0.0009000442891491378,0.031800002811728685,0.030000002652574378,0.06000000530514867
620,5-skew-three-planes,skew-xy-plus-0.060-xz-plus-0.030-yz-plus-0.060,3.5450859999999995,3.714055,9.826862,13.371948,0,21,0.15969000000000122,0.10194599999999987,0.2616360000000011,0,12.093918,21.602107,3.6202129999999997,3.5450859999999995,4.043229,4.8155090000000005,5.129314000000001,9.11282,13.928329,0,21,0.09127299999999927,0.09007899999999935,0.18135199999999863,0,13.834393000000002,23.799232,4.893365000000001,4.8155090000000005,5.33155,0.06455945782882426,0.0618000054643031,11.346172820578163,False,4.4209571892217525e-08,0.0018000443687266054,0.0022500444085149507,0.0618000054643031,0.030000002652574374,0.06000000530514856
621,5-skew-three-planes,skew-xy-plus-0.060-xz-plus-0.030-yz-plus-0.090,3.024118999999999,3.2581629999999997,9.877693,12.901812,0,21,0.13763999999999932,0.2070280000000011,0.3446680000000004,0,12.072377,21.668537,3.62617,3.024118999999999,4.0059429999999985,4.285233,4.647591,9.156925,13.442158,0,21,0.06796399999999991,0.18638599999999883,0.25434999999999874,0,13.805830000000002,23.86009,4.909705000000001,4.285233,5.303292000000001,0.08054260800480695,0.09180000811687741,11.346172820578163,False,4.4209571892217525e-08,0.0018000443687266054,0.004500044607458009,0.09180000811687741,0.03000000265257437,0.06000000530514856
622,5-skew-three-planes,skew-xy-plus-0.060-xz-plus-0.060-yz-minus-0.060,3.468572,4.676943,9.840676,13.309248,0,126,0.019425000000000026,0.198697000000001,0.21812200000000104,0,12.425991999999999,21.610194,3.5060199999999995,3.480205999999999,3.468572,4.752242000000001,6.180726,9.110617,13.862859,0,126,0.02237199999999895,0.12887800000000027,0.15124999999999922,0,14.206168,23.790342,4.790975000000001,4.764380000000001,4.752242000000001,0.07215733779879704,0.06000000530514867,11.346172820578163,False,4.4209571892217525e-08,0.0018000443687263834,0.0036000445278807636,-0.05640000498683973,0.06000000530514867,0.06000000530514867
623,5-skew-three-planes,skew-xy-plus-0.060-xz-plus-0.060-yz-minus-0.090,3.0054290000000012,4.377037000000001,9.843402,12.848831,0,21,0.020511000000000834,0.2176999999999989,0.23821099999999973,0,12.442198,21.621473,3.4961850000000005,3.0054290000000012,3.412021000000001,4.281124999999999,5.8651219999999995,9.105292,13.386417,0,21,0.007462999999999553,0.14521200000000078,0.15267500000000034,0,14.213817999999998,23.794016,4.790001,4.281124999999999,4.702964999999999,0.08584838076341597,0.08640000763941406,11.346172820578163,False,4.4209571892217525e-08,0.0018000443687263834,0.005850044726823822,-0.08640000763941406,0.06000000530514867,0.06000000530514867
624,5-skew-three-planes,skew-xy-plus-0.060-xz-plus-0.060-yz-plus-0.030,3.603221999999999,3.675962,9.838271,13.441493,0,126,0.1559399999999993,0.12103500000000089,0.2769750000000002,0,12.079194,21.613976,3.612613999999999,3.950448999999999,3.603221999999999,4.873012000000001,5.085974,9.127426,14.000438,0,126,0.0851829999999989,0.11510400000000054,0.20028699999999944,0,13.819317000000002,23.814346999999998,4.8827359999999995,5.232697,4.873012000000001,0.064597086590737,0.06000000530514867,11.346172820578163,False,4.4209571892217525e-08,0.0018000443687263834,0.0022500444085149507,0.03360000297088315,0.06000000530514867,0.06000000530514867
625,5-skew-three-planes,skew-xy-plus-0.060-xz-plus-0.060-yz-plus-0.060,3.3139149999999997,3.3139149999999997,9.789659,13.103574,0,0,0.22486600000000045,0.025961000000000567,0.250827000000001,0,12.142578,21.578214000000003,3.7235499999999995,3.590047,3.6859330000000003,4.694501000000001,4.694501000000001,9.075192,13.769693,0,0,0.12631000000000014,0.02857599999999927,0.1548859999999994,0,13.878451,23.776015,5.000796000000001,4.862751000000001,4.961851000000001,0.07509115443648368,0.06360000562345756,11.346172820578163,False,4.4209571892217525e-08,0.0018000443687266054,0.0036000445278807636,0.06360000562345756,0.060000005305148665,0.06000000530514856
626,5-skew-three-planes,skew-xy-plus-0.060-xz-plus-0.060-yz-plus-0.090,2.8515610000000002,2.8515610000000002,9.833433,12.684994,0,0,0.18763099999999966,0.12925300000000028,0.31688399999999994,0,12.136584,21.640267,3.7553680000000007,3.078456000000001,3.6706960000000013,4.209344,4.209344,9.106602,13.315946,0,0,0.08017699999999905,0.11804400000000115,0.1982210000000002,0,13.871977,23.827115,5.049946,4.347296999999999,4.962188999999999,0.08954297624209091,0.09360000827603188,11.346172820578163,False,4.4209571892217525e-08,0.0018000443687266054,0.005850044726823822,0.09360000827603188,0.060000005305148665,0.06000000530514856
